============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(200 keV) ==> Gold+nickel( 4.00 mm) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,1122120E+06 -  3793026E-07  ,3607E+04  ,1019E+03  -,2990874  ,9539692 -,0221239
B   12  1 ,1213270E+06 -  2435737E-07  ,3934E+04 -,7581E+03  -,3667128  ,9277364 -,0694764
B   18  1 ,4224318E+05 -  6928210E-07  ,7085E+04  ,1624E+04  -,4789331  ,7941865  ,3740198
B   21  1 ,6490420E+05 -  5007734E-07  ,6059E+04 -,1263E+03  -,2415552  ,9655560  ,0967090
B   23  1 ,8195203E+05 -  9769898E-07  ,5030E+04  ,5079E+03  -,4019217  ,8923262  ,2054579
B   28  1 ,1191380E+06 -  3876303E-07  ,4017E+04 -,6552E+02  -,2327145  ,9721955 -,0260760
B   31  1 ,1125425E+06 -  9950162E-08  ,4169E+04  ,4960E+03  -,0800041  ,9808780  ,1774197
B   34  1 ,9338331E+05 -  3826950E-07  ,4540E+04 -,6179E+03  -,2102559  ,9436552 -,2555528
B   35  1 ,1587403E+06 -  1263745E-07  ,1808E+04 -,1102E+03  -,1101478  ,9921466 -,0592668
B   36  1 ,5620566E+05 -  4872661E-07  ,6245E+04 -,3719E+03  -,4224353  ,6968099  ,5796588
B   45  1 ,1343857E+06 -  5878859E-07  ,2953E+04 -,7268E+02  -,2792588  ,9318425 -,2316984
B   47  1 ,6427954E+05 -  4089432E-07  ,6215E+04  ,5977E+03  -,3225493  ,9460663  ,0303406
B   48  1 ,1127701E+06 -  3482361E-07  ,4058E+04  ,3728E+03  -,1908483  ,9571570  ,2177784
B   49  1 ,1926918E+06 -  9070186E-07  ,3573E+03 -,2803E+02  -,3644664  ,8985022 -,2446590
B   50  1 ,1143347E+06 -  1463677E-07  ,3356E+04  ,3444E+03  -,1299116  ,9779157  ,1637191
B   52  1 ,3992098E+05 -  6766355E-07  ,7382E+04  ,1510E+04  -,2664482  ,9464214  ,1824609
B   55  1 ,1114145E+06 -  8982510E-08  ,3295E+04  ,1723E+03  -,0420641  ,9955038  ,0848691
B   61  1 ,2382185E+04 -  2256747E-06  ,7800E+04  ,1006E+04  -,9829907  ,0114327  ,1832992
B   62  1 ,1343588E+06 -  3604139E-08  ,2633E+04  ,1781E+03  -,0901969  ,9898174  ,1101182
B   70  1 ,5933277E+05 -  5581622E-07  ,5910E+04 -,7200E+03  -,5239826  ,8223347 -,2218285
B   71  1 ,7377513E+05 -  1675128E-06  ,6085E+04 -,2517E+03  -,6690111  ,7431586 -,0118066
B   73  1 ,1923859E+05 -  7569664E-07  ,7567E+04 -,2454E+04  -,7453138  ,3068881 -,5918843
B   77  1 ,1220254E+06 -  1360544E-07  ,3859E+04  ,3646E+03  -,1795311  ,8883521  ,4226100
B   79  1 ,2794805E+05 -  1944887E-07  ,8322E+04 -,4487E+03  -,5691264  ,3604637 -,7390271
B   83  1 ,1160375E+06 -  1661898E-07  ,3464E+04 -,4286E+03  -,4039915  ,9028186 -,1473410
B   84  1 ,1196316E+06 -  4794640E-07  ,3740E+04  ,2516E+03  -,2362796  ,9527015  ,1911329
B   85  1 ,1430511E+06 -  6408820E-07  ,2110E+04 -,1734E+03  -,4341250  ,8293515 -,3517265
B   86  1 ,8172774E+05 -  9572908E-07  ,6004E+04 -,1935E+03  -,3833158  ,9100243  ,1578758
B   89  1 ,1280517E+06 -  3960964E-07  ,3173E+04 -,1816E+03  -,2428645  ,9645620 -,1031358
B   91  1 ,3326058E+05 -  9029871E-07  ,7591E+04  ,1292E+04  -,5330315  ,8253123  ,1863787
B   96  1 ,1421816E+06 -  1462152E-07  ,2875E+04 -,1759E+03  -,0646032  ,9918531 -,1097901
B  100  1 ,3886333E+04 -  7764790E-07  ,9004E+04  ,1499E+04  -,9876306  ,1535676 -,0316672
B  101  1 ,8021237E+05 -  3288441E-07  ,5919E+04 -,1111E+04  -,1480593  ,7693774 -,6213991
B  110  1 ,1818126E+05 -  1415574E-07  ,8367E+04 -,1161E+04  -,5887332  ,7291205 -,3489649
B  119  1 ,4320508E+04 -  1189010E-06  ,9835E+04  ,2462E+04  -,5207240 -,8393573  ,1559678
B  120  1 ,1043844E+06 -  3600806E-07  ,4006E+04 -,5303E+03  -,4656044  ,8435575 -,2676253
B  122  1 ,1221565E+05 -  1959818E-06  ,8383E+04  ,2464E+04  -,7916359 -,3934250  ,4674713
B  125  1 ,2118343E+05 -  1482042E-07  ,6233E+04 -,4635E+04  -,4909388 -,6460315 -,5844847
B  129  1 ,2833455E+05 -  4065173E-07  ,8417E+04  ,7911E+03  -,2347825  ,9551760  ,1803221
B  148  1 ,9196986E+05 -  8746815E-07  ,4842E+04  ,5304E+00  -,7537035  ,3380209  ,5636247
B  150  1 ,8010041E+05 -  2666884E-07  ,5523E+04  ,4225E+03  -,4304339  ,8884991  ,1590473
B  151  1 ,6301377E+05 -  2212128E-07  ,6247E+04 -,1135E+04  -,1315834  ,9089960 -,3954896
B  152  1 ,8258241E+05 -  1789720E-07  ,5244E+04  ,3905E+03  -,0823014  ,9466083  ,3117037
B  153  1 ,1573571E+05 -  1544759E-08  ,9835E+04 -,2374E+04  -,3633909 -,2533366 -,8965309
B  156  1 ,5417919E+05 -  6428642E-08  ,6024E+04 -,2024E+04  -,3246707  ,6703480 -,6672500
B  161  1 ,1207672E+06 -  5948024E-07  ,3043E+04 -,7116E+03  -,5387359  ,8057616 -,2459916
B  163  1 ,7835300E+05 -  7538416E-08  ,5275E+04  ,7453E+03  -,1839444  ,8350563  ,5185031
B  170  1 ,1537411E+06 -  9164475E-07  ,2435E+04  ,3173E+03  -,3898456  ,8583108  ,3336509
B  179  1 ,2475082E+05 -  1077598E-06  ,7850E+04 -,5059E+03  -,7537627  ,6088634 -,2472390
B  180  1 ,1014555E+06 -  5850130E-07  ,4230E+04  ,2336E+03  -,4147177  ,8732459  ,2558335
B  191  1 ,1035996E+06 -  8180210E-08  ,3841E+04  ,4940E+03  -,7499106  ,6441644  ,1506196
B  195  1 ,3990260E+05 -  1568112E-07  ,7417E+04 -,1305E+04  -,1601809  ,7413944 -,6516720
B  198  1 ,1515814E+06 -  1301959E-07  ,2379E+04 -,2300E+03  -,1114362  ,9562892 -,2703572
B  199  1 ,1469326E+06 -  4981045E-08  ,2633E+04 -,1186E+03  -,2280179  ,9574550 -,1768836
B  202  1 ,1412162E+06 -  1792100E-07  ,2304E+04  ,1894E+03  -,0955594  ,9689770  ,2279300
B  204  1 ,8891063E+05 -  5807307E-07  ,4750E+04 -,5317E+03  -,2621555  ,9188915 -,2948100
B  206  1 ,1441561E+06 -  2987327E-08  ,2677E+04  ,1196E+03  -,2840962  ,9080342  ,3078363
B  208  1 ,8914907E+05 -  2929872E-07  ,5199E+04 -,3039E+03  -,1736277  ,9717119 -,1600920
B  209  1 ,9822852E+05 -  2057767E-07  ,4896E+04  ,3549E+03  -,3143504  ,9445404 -,0950123
B  219  1 ,1994497E+06 -  2037498E-08  ,1968E+02 -,4432E+01  -,0276760  ,9577936 -,2861213
B  223  1 ,2368721E+05 -  3550697E-07  ,7873E+04  ,1083E+04  -,3851388  ,4201325 -,8216793
B  224  1 ,1298912E+06 -  1181650E-06  ,2611E+04  ,8284E+03  -,5534395  ,5283757  ,6438353
B  225  1 ,6952893E+05 -  2927313E-07  ,5642E+04 -,3225E+03  -,3720607  ,9274071  ,0385607
B  227  1 ,4342711E+05 -  1399385E-06  ,6223E+04  ,3500E+04  -,5837512  ,7749694  ,2421918
B  231  1 ,1207530E+06 -  7017701E-07  ,3226E+04 -,1264E+03  -,9290972  ,1665262  ,3302232
B  238  1 ,9235136E+05 -  1368619E-07  ,4854E+04  ,1001E+04  -,3898630  ,7965640  ,4620527
B  240  1 ,1152462E+06 -  7359586E-07  ,3744E+04 -,3184E+03  -,3091795  ,9426126 -,1260533
B  245  1 ,1115286E+06 -  1756767E-07  ,4119E+04  ,5798E+03  -,2859179  ,7200070  ,6323298
B  248  1 ,9187503E+05 -  6814309E-07  ,4643E+04  ,1988E+04  -,4063276  ,8725111 -,2713344
B  254  1 ,8042316E+05 -  6019329E-07  ,4642E+04  ,3448E+03  -,2968298  ,9223579  ,2472814
B  256  1 ,1387082E+06 -  3951014E-07  ,3297E+04  ,5193E+02  -,1869655  ,9809606 -,0525369
B  258  1 ,1288962E+06 -  3651636E-07  ,2816E+04  ,2472E+03  -,2005621  ,9589215  ,2006101
B  263  1 ,9790853E+05 -  3477951E-07  ,4708E+04 -,2413E+03  -,1656079  ,9834939 -,0728961
B  264  1 ,1443913E+06 -  6903373E-07  ,2305E+04  ,1349E+03  -,3529903  ,9351180 -,0308559
B  265  1 ,1048456E+06 -  3094429E-07  ,4495E+04  ,3450E+03  -,2956462  ,8645921  ,4062929
B  267  1 ,1539535E+06 -  2154134E-07  ,1609E+04  ,1409E+03  -,1055745  ,9727202  ,2065658
B  270  1 ,7284460E+04 -  1198509E-06  ,8204E+04 -,2788E+04  -,7980358  ,4756257 -,3700258
B  272  1 ,1132795E+05 -  5145003E-07  ,9523E+04 -,5489E+03  -,9386973 -,0053641  ,3447007
B  274  1 ,8711634E+05 -  1369161E-06  ,4223E+04  ,4557E+01  -,9017932 -,4316503  ,0211454
B  280  1 ,5109930E+05 -  2907209E-07  ,7226E+04 -,1594E+04  -,6108604  ,7103045 -,3497387
B  281  1 ,1182345E+06 -  2749864E-07  ,3856E+04 -,9565E+02  -,1586067  ,9873354  ,0035738
B  287  1 ,2102886E+04 -  4221256E-07  ,9318E+04 -,3019E+04  -,8773315 -,0080508 -,4798172
B  289  1 ,1871818E+05 -  7063473E-07  ,8422E+04  ,1245E+04  -,5277087  ,6925040 -,4918960
B  291  1 ,5818022E+05 -  1763884E-07  ,7003E+04  ,7539E+01  -,5124656  ,8430815  ,1630725
