============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(200 keV) ==> Gold+nickel( 4.00 mm) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,1572419E+06 -  1923253E-07  ,1906E+04  ,4551E-01  -,1025113  ,9946566  ,0122340
B    3  1 ,4893099E+04 -  1642630E-06  ,8248E+04  ,7616E+03  -,6647663  ,1146952  ,7381943
B   10  1 ,1281718E+06 -  3049724E-09  ,3800E+04  ,1130E+03  -,2059410  ,9784624  ,0141283
B   11  1 ,2748900E+05 -  9811356E-07  ,8408E+04  ,6965E+03  -,4213318  ,8736991 -,2431653
B   12  1 ,1519815E+06 -  2057712E-07  ,2240E+04  ,3352E+03  -,1422143  ,8825578  ,4481817
B   14  1 ,1657096E+06 -  5529806E-08  ,1848E+04 -,5177E+02  -,1189277  ,9927862 -,0152226
B   17  1 ,7766213E+05 -  6369610E-08  ,5205E+04  ,7702E+03  -,2421205  ,8719177  ,4256020
B   18  1 ,1653684E+06 -  3208928E-07  ,1771E+04 -,3007E+02  -,1453590  ,9878062 -,0557641
B   20  1 ,1423727E+06 -  6994947E-08  ,2782E+04  ,1567E+03  -,0397621  ,9884363  ,1463307
B   21  1 ,3489275E+05 -  6809069E-07  ,8348E+04 -,9488E+03  -,4186386  ,9042185 -,0844437
B   23  1 ,5985010E+05 -  1898837E-07  ,6553E+04  ,1782E+04  -,2618161  ,9573356  ,1223149
