============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(200 keV) ==> Gold+nickel( 4.00 mm) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,1220765E+06 -  4866047E-07  ,3396E+04  ,1149E+03  -,2542908  ,9659560  ,0475938
B    3  1 ,9779621E+05 -  9130013E-07  ,3959E+04  ,3017E+03  -,5516665  ,0712516  ,8310158
B    5  1 ,1584381E+06 -  6388241E-08  ,2144E+04 -,1164E+03  -,1636641  ,9721784 -,1675807
B    6  1 ,1467239E+06 -  1160489E-07  ,2524E+04  ,7159E+02  -,0794497  ,9967778 -,0110309
B    7  1 ,1433988E+06 -  3180983E-07  ,2904E+04 -,1290E+03  -,4748482  ,8755304 -,0892506
B    9  1 ,9505567E+05 -  5070654E-07  ,4407E+04 -,8202E+03  -,3334552  ,8899657 -,3110767
B   18  1 ,7598565E+04 -  9413441E-07  ,8293E+04  ,2385E+04  -,6933681 -,7095148  ,1258150
B   20  1 ,1081961E+06 -  5999225E-07  ,3937E+04 -,1807E+03  -,2692758  ,9628567 -,0199356
B   21  1 ,1382674E+05 -  1454105E-06  ,8091E+04  ,1587E+04  -,5831717  ,2558682  ,7710008
B   23  1 ,5075254E+05 -  2547395E-07  ,6959E+04 -,4709E+03  -,4523077  ,4788487 -,7524106
B   24  1 ,9558210E+05 -  3708786E-07  ,4408E+04  ,2824E+03  -,6646952  ,7165103 -,2116444
B   26  1 ,1460618E+06 -  5532975E-08  ,2658E+04  ,1753E+03  -,1254604  ,9714665  ,2012772
B   30  1 ,1547739E+06 -  3783548E-07  ,2292E+04  ,9072E+02  -,2893620  ,9567366  ,0304108
B   33  1 ,4883252E+05 -  1623583E-06  ,6562E+04 -,1412E+04  -,6984199  ,5328373 -,4778013
B   37  1 ,5389855E+05 -  4431741E-07  ,6110E+04 -,9085E+03  -,1875981  ,6581430 -,7291466
B   38  1 ,7162225E+05 -  1671157E-07  ,5857E+04  ,6154E+03  -,0932455  ,9430399  ,3193447
B   41  1 ,8495044E+05 -  3546528E-07  ,4805E+04  ,3848E+03  -,5122697 -,5066168  ,6934833
B   44  1 ,4552507E+04 -  5956218E-07  ,9044E+04  ,9097E+02  -,9212044  ,1872587  ,3410522
B   53  1 ,9554271E+05 -  2810583E-07  ,4939E+04  ,5586E+03  -,2564884  ,9591836 -,1190822
B   62  1 ,6884549E+05 -  9504802E-08  ,6396E+04  ,2440E+03  -,3307229  ,9077185  ,2582045
B   64  1 ,1063648E+06 -  5122317E-07  ,4030E+04  ,2968E+02  -,2623933  ,9625102  ,0687303
B   70  1 ,8258928E+05 -  3087729E-07  ,5275E+04  ,2006E+02  -,3474184  ,9371702  ,0318190
B   77  1 ,2621307E+05 -  6047291E-07  ,6175E+04 -,1086E+04  -,7191972 -,4853010 -,4972306
B   84  1 ,1682078E+06 -  4745551E-07  ,1353E+04  ,7329E+02  -,3481762  ,9237415  ,1596087
B   85  1 ,7522824E+05 -  2431234E-07  ,5810E+04 -,7558E+03  -,8175302  ,5482518  ,1762509
B   86  1 ,1541551E+06 -  5008914E-07  ,2464E+04  ,1401E+03  -,7575719  ,6461715  ,0924510
B   88  1 ,1704088E+06 -  3987167E-07  ,1232E+04 -,3453E+02  -,3199795  ,9388340 -,1272944
B   91  1 ,1177146E+06 -  3506046E-07  ,3040E+04  ,2523E+03  -,3081636  ,9214121  ,2367169
B   98  1 ,1368995E+05 -  4275706E-07  ,7988E+04  ,4675E+03  -,8324620 -,0774843 -,5486375
B   99  1 ,7625522E+05 -  1984983E-06  ,4715E+04 -,3056E+03  -,8460785 -,5027479 -,1771884
B  107  1 ,1014099E+06 -  2215066E-07  ,4181E+04  ,2378E+03  -,2308335  ,9725142  ,0305292
B  109  1 ,6654200E+05 -  2116478E-06  ,6355E+04 -,4555E+03  -,9657356  ,0539917  ,2538495
B  115  1 ,1060858E+06 -  7228538E-07  ,3819E+04  ,4795E+03  -,4380515  ,6595228  ,6108523
B  117  1 ,7807120E+05 -  8748177E-07  ,6218E+04 -,5668E+02  -,4181654  ,9083545  ,0054499
B  118  1 ,9129435E+05 -  9391717E-09  ,5237E+04  ,6947E+03  -,0911915  ,9688504  ,2302455
B  120  1 ,4730818E+05 -  5957917E-07  ,7205E+04  ,9856E+03  -,4326127  ,8994588  ,0618077
B  121  1 ,2911418E+05 -  2525271E-08  ,8366E+04  ,1177E+04  -,5512227  ,8269057  ,1112677
B  122  1 ,3893558E+05 -  2164085E-07  ,6876E+04  ,2746E+04  -,4530561  ,7783344  ,4346673
B  123  1 ,1640192E+05 -  8084481E-07  ,8647E+04  ,5075E+03  -,3459876 -,4670160  ,8137497
B  124  1 ,1345155E+05 -  3368297E-09  ,7404E+04  ,9969E+03  -,7750250 -,6128953 -,1539341
B  127  1 ,8861126E+05 -  1252082E-07  ,5749E+04  ,2432E+03  -,1330408  ,9491458  ,2853462
B  138  1 ,5457844E+05 -  4115206E-07  ,5393E+04 -,2708E+04  -,2729329  ,7218122 -,6359990
B  139  1 ,1563371E+06 -  9042048E-07  ,1987E+04  ,2605E+02  -,5092937  ,8592079 -,0488033
B  141  1 ,1575524E+06 -  4623389E-07  ,1928E+04  ,1871E+03  -,2407578  ,8885626  ,3905024
B  142  1 ,7974712E+05 -  6264428E-07  ,5535E+04  ,9105E+02  -,2864210  ,9231878  ,2562952
B  144  1 ,1502445E+06 -  7422779E-07  ,2399E+04  ,5368E+02  -,4071474  ,9066745  ,1103278
B  145  1 ,1561410E+06 -  2147532E-07  ,2166E+04  ,1123E+03  -,2248094  ,9610109  ,1609929
B  149  1 ,1550918E+06 -  1969494E-06  ,1697E+04  ,1017E+03  -,7836705  ,3306331  ,5258729
B  151  1 ,1626355E+06 -  1180247E-06  ,1536E+04 -,3008E+02  -,8408894  ,4631362 -,2800175
B  155  1 ,8232805E+05 -  5139328E-07  ,5361E+04 -,2370E+03  -,3458966  ,8699076  ,3515910
B  159  1 ,1527627E+06 -  6173926E-07  ,2695E+04  ,9878E+01  -,2860282  ,9238046 -,2545054
B  160  1 ,5910129E+05 -  5256343E-07  ,6025E+04  ,5193E+03  -,4913458  ,8705425 -,0271135
B  162  1 ,1447032E+06 -  5437473E-07  ,2817E+04 -,5414E+03  -,3893280  ,9159088 -,0976462
B  164  1 ,1188109E+06 -  1226875E-07  ,3710E+04  ,2988E+03  -,0828549  ,9799972  ,1809436
B  165  1 ,1493758E+05 -  9525522E-07  ,7793E+04 -,2117E+04  -,5143405  ,5332523 -,6716367
B  177  1 ,6609227E+05 -  2051837E-06  ,6045E+04 -,6844E+03  -,9500076  ,2288776  ,2123689
B  179  1 ,1024168E+06 -  6941801E-08  ,3202E+04 -,5376E+03  -,6867887 -,7126841 -,1428380
B  182  1 ,2629660E+05 -  8401785E-08  ,8356E+04  ,2018E+04  -,4443545  ,8441580  ,2999104
B  183  1 ,1200425E+05 -  4052491E-07  ,8403E+04 -,1551E+04  -,4292870  ,6685525 -,6072481
B  186  1 ,9403398E+05 -  6315279E-07  ,5440E+04  ,2382E+03  -,2615212  ,8964181  ,3578285
B  189  1 ,1849159E+06 -  1348157E-06  ,4945E+03 -,2624E+02  -,6921103  ,6569615 -,2989731
B  190  1 ,1041477E+06 -  2082050E-07  ,4912E+04  ,8393E+03  -,1304228  ,9366533  ,3250700
B  194  1 ,1005652E+06 -  6739963E-07  ,4362E+04 -,1894E+03  -,3509792  ,9012435 -,2541138
B  195  1 ,3804782E+05 -  7946525E-07  ,7462E+04 -,1271E+04  -,6572555  ,6973061 -,2859711
B  198  1 ,1570611E+04 -  2107594E-06  ,9162E+04 -,5121E+03  -,9336080  ,3251484 -,1505146
B  202  1 ,1273012E+06 -  1007172E-09  ,3671E+04  ,5104E+03  -,4133612  ,8055845  ,4244598
B  203  1 ,6135695E+05 -  9041256E-07  ,6816E+04 -,6348E+03  -,4382239 -,1481500  ,8865729
B  206  1 ,1214013E+06 -  2858661E-07  ,4438E+04  ,4605E+02  -,2340272  ,9718448  ,0273690
B  214  1 ,1726117E+06 -  7468906E-07  ,1275E+04  ,1795E+03  -,2975986  ,8488735  ,4368626
B  215  1 ,1058940E+06 -  1395784E-07  ,4485E+04 -,7646E+02  -,2294041  ,9727250  ,0343477
B  217  1 ,3163344E+05 -  1360459E-06  ,7671E+04  ,9091E+02  -,7349990  ,6599196 -,1558288
B  221  1 ,1044777E+06 -  1408436E-06  ,3855E+04  ,2398E+03  -,9474986  ,3192452 -,0181360
B  230  1 ,7278626E+05 -  9035628E-07  ,5051E+04 -,5988E+03  -,3784472  ,3125271 -,8712661
B  232  1 ,1259693E+06 -  3768033E-07  ,3381E+04 -,3163E+03  -,1521458  ,8838622 -,4423112
B  233  1 ,5575099E+04 -  2249298E-06  ,9175E+04 -,5664E+03  -,9379322  ,0578579 -,3419586
