============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(500 keV) ==> Gold+Epoxy+Aluminium( 164. um) ============
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,4611827E+06 -  8805464E-08  ,2415E+04 -,1137E+02  -,0413903  ,9990282 -,0151476
B    2  1 ,9832863E+05 -  1788031E-06  ,1999E+05 -,6803E+04  -,7334204 -,2839657 -,6176229
B    3  1 ,4055304E+06 -  1237427E-07  ,5883E+04 -,7711E+03  -,0936928  ,9889180 -,1151642
B    4  1 ,4275551E+06 -  9549040E-08  ,4057E+04  ,1226E+03  -,0621407  ,9979101  ,0177169
B    5  1 ,2895823E+06 -  1010012E-07  ,1155E+05  ,2788E+03  -,2267939  ,9636189 -,1414322
B    6  1 ,3707078E+06 -  1344640E-07  ,7947E+04  ,9312E+03  -,0948327  ,8480422  ,5213743
B    7  1 ,2850106E+06 -  1024380E-07  ,1247E+05  ,8336E+03  -,1316354  ,9834166  ,1247557
B    9  1 ,2984180E+06 -  6974476E-08  ,1216E+05  ,4437E+03  -,0601584  ,9981568  ,0079991
B   10  1 ,4770028E+06 -  2985613E-08  ,1791E+04  ,7976E+02  -,1503746  ,9784686  ,1413739
B   12  1 ,4339948E+06 -  2428078E-07  ,4449E+04 -,1898E+01  -,1305041  ,9874169 -,0893109
B   13  1 ,2590818E+06 -  2199318E-07  ,1346E+05 -,7019E+03  -,1044258  ,8853740 -,4529991
B   16  1 ,4757012E+06 -  1340146E-08  ,1779E+04  ,1759E+02  -,1670485  ,9817825  ,0905427
B   18  1 ,4897320E+06 -  3652167E-08  ,6744E+03 -,3245E+01  -,0448209  ,9989558 -,0088490
B   19  1 ,4519070E+06 -  9697358E-09  ,2753E+04 -,1631E+02  -,0403502  ,9991135 -,0120008
B   20  1 ,4627428E+06 -  4452608E-08  ,2364E+04 -,4829E+02  -,0516506  ,9965034 -,0656751
B   21  1 ,4491065E+06 -  1913139E-07  ,2822E+04  ,5889E+02  -,1429937  ,9882938  ,0531810
B   22  1 ,4437089E+06 -  1534574E-07  ,3951E+04 -,5527E+02  -,2145406  ,9753059 -,0524476
B   24  1 ,4597111E+06 -  3600204E-08  ,2717E+04 -,7534E+02  -,0866524  ,9846934 -,1512294
B   26  1 ,4061543E+06 -  1945277E-07  ,5841E+04 -,3416E+03  -,1228393  ,9641512 -,2352085
B   29  1 ,4207060E+06 -  1204171E-08  ,5029E+04 -,1044E+03  -,0601879  ,9904487 -,1240518
B   30  1 ,4579244E+06 -  3695992E-07  ,3220E+04 -,5614E+02  -,1480563  ,9883399 -,0355455
B   32  1 ,2623634E+06 -  3751574E-07  ,1403E+05 -,1031E+04  -,1926746  ,9376913 -,2891565
B   33  1 ,4140173E+06 -  8118949E-08  ,4573E+04 -,1687E+03  -,0375970  ,9936518 -,1060309
B   35  1 ,4759252E+06 -  1314945E-08  ,1357E+04  ,2600E+01  -,0128382  ,9999037  ,0052693
B   36  1 ,3793687E+06 -  7205338E-08  ,6998E+04 -,2761E+03  -,0558774  ,9964684 -,0626776
B   37  1 ,3710616E+06 -  7088085E-08  ,7000E+04 -,2343E+03  -,0877837  ,9928907 -,0803876
B   38  1 ,1336247E+06 -  3171007E-07  ,1777E+05  ,3709E+04  -,3341274  ,6162274  ,7131779
B   39  1 ,4333137E+06 -  8138918E-08  ,4326E+04 -,1298E+03  -,0318422  ,9925395 -,1176923
B   41  1 ,4214753E+06 -  1205243E-07  ,4268E+04 -,1830E+03  -,0470771  ,9942202 -,0964885
B   42  1 ,4369053E+06 -  4428758E-08  ,4249E+04 -,4637E+02  -,0274903  ,9995763  ,0095705
B   43  1 ,3297293E+06 -  5153414E-08  ,9970E+04 -,5964E+03  -,0202107  ,9997937 -,0020425
B   45  1 ,3325493E+06 -  6351383E-08  ,1063E+05 -,4354E+02  -,0545903  ,9978767 -,0355232
B   46  1 ,4133389E+06 -  1360736E-07  ,5562E+04  ,2373E+03  -,0647004  ,9968621  ,0456056
B   48  1 ,4443563E+06 -  1482092E-08  ,3437E+04  ,9834E+02  -,0822005  ,9956960 -,0428093
B   49  1 ,3110423E+06 -  1353187E-07  ,1246E+05 -,7057E+03  -,1092876  ,9866738 -,1205450
B   51  1 ,2067224E+06 -  6178174E-07  ,1606E+05 -,6581E+03  -,3111580  ,9422864 -,1236003
B   52  1 ,1358509E+06 -  9673182E-07  ,1892E+05 -,7101E+03  -,3878011  ,9199243 -,0578759
B   53  1 ,4217907E+06 -  9111546E-08  ,4722E+04 -,1561E+03  -,0598125  ,9952133 -,0772849
B   54  1 ,3628372E+06 -  1198355E-07  ,7563E+04  ,5307E+03  -,0849281  ,9860998  ,1428088
B   57  1 ,4843957E+06 -  5098094E-08  ,7616E+03 -,7522E+01  -,0557848  ,9974010 -,0456002
B   58  1 ,1327410E+06 -  1488221E-07  ,2036E+05 -,4083E+03  -,4198816  ,8110379 -,4073291
B   59  1 ,3656606E+06 -  3246164E-08  ,8783E+04  ,2826E+03  -,2032349  ,9786437  ,0308569
B   60  1 ,1281722E+06 -  2126231E-07  ,1747E+05 -,4833E+04  -,4640083  ,6408084 -,6116052
B   61  1 ,3476245E+06 -  1170173E-08  ,8918E+04 -,4466E+03  -,0402048  ,9616363 -,2713654
B   62  1 ,1223895E+05 -  1207717E-06  ,2380E+05 -,4867E+04  -,6871954  ,7119266 -,1446480
B   63  1 ,4065351E+05 -  6270813E-07  ,2379E+05  ,3369E+04  -,6005340  ,5662727  ,5645300
B   64  1 ,4592753E+06 -  1644877E-07  ,2391E+04 -,5065E+01  -,0813269  ,9966613 -,0072238
B   66  1 ,4310909E+06 -  1964580E-08  ,4957E+04 -,1699E+02  -,0483850  ,9981656 -,0363912
B   67  1 ,4182015E+06 -  5051004E-08  ,4904E+04  ,2143E+03  -,0424699  ,9942451  ,0983510
B   68  1 ,4609516E+06 -  8434774E-08  ,2236E+04  ,4197E+02  -,0410109  ,9991404 -,0060516
B   69  1 ,1621441E+06 -  8470118E-08  ,1811E+05  ,3286E+04  -,2610125  ,9640897  ,0490267
B   70  1 ,4772630E+06 -  1307600E-08  ,1368E+04  ,1797E+02  -,0247084  ,9991528  ,0329124
B   72  1 ,4719945E+06 -  6665462E-09  ,1401E+04 -,8892E+00  -,0659545  ,9977881  ,0082968
B   73  1 ,4474577E+06 -  7523855E-08  ,3374E+04  ,7351E+02  -,0674593  ,9977195  ,0022566
B   74  1 ,3774823E+06 -  2272897E-07  ,7434E+04 -,2209E+03  -,1117553  ,9934239 -,0248919
B   75  1 ,5763324E+05 -  1184257E-06  ,2370E+05  ,2184E+04  -,9089753  ,2681091 -,3191886
B   77  1 ,3404437E+06 -  1917585E-07  ,9710E+04  ,2145E+03  -,1955238  ,9795738  ,0469648
B   78  1 ,1231701E+06 -  1038611E-06  ,2112E+05 -,8802E+03  -,5153285  ,8064429 -,2899764
B   80  1 ,4650157E+06 -  1050202E-07  ,1799E+04  ,1915E+02  -,0454046  ,9968044  ,0657223
B   84  1 ,4235109E+06 -  9349397E-08  ,4720E+04  ,2911E+03  -,0734238  ,9966486  ,0360630
B   85  1 ,4793346E+06 -  2304283E-08  ,1549E+04 -,2131E+02  -,0430281  ,9985577 -,0321114
B   86  1 ,4926632E+06 -  2169592E-08  ,8062E+03 -,7249E+01  -,0270250  ,9994362 -,0199255
B   88  1 ,2418426E+06 -  3039961E-07  ,1605E+05 -,1149E+04  -,1518321  ,8878338 -,4343941
B   89  1 ,4039527E+06 -  1000273E-08  ,5749E+04  ,1677E+03  -,1472442  ,9878795  ,0491249
B   90  1 ,2576345E+06 -  1093497E-07  ,1380E+05 -,5171E+03  -,1057361  ,9856988 -,1312167
B   91  1 ,3201736E+06 -  9586213E-07  ,1203E+05  ,8020E+03  -,8445315  ,1023868 -,5256268
B   92  1 ,4455501E+06 -  6873534E-08  ,3554E+04 -,1608E+03  -,0337497  ,9952619 -,0911851
B   94  1 ,4313207E+06 -  1119367E-07  ,4789E+04 -,2653E+02  -,0867866  ,9925793 -,0851724
B   95  1 ,3484034E+06 -  1214302E-07  ,9005E+04 -,4384E+03  -,1228804  ,9873347 -,1003523
B   96  1 ,4410904E+06 -  3527461E-08  ,3874E+04  ,2235E+03  -,1688231  ,9822639  ,0815867
B   97  1 ,4192464E+06 -  9426993E-08  ,4499E+04  ,1673E+03  -,0871926  ,9949655  ,0494080
B   98  1 ,4638660E+06 -  5383236E-08  ,2582E+04  ,3816E+01  -,0495441  ,9986648  ,0146310
B   99  1 ,4160358E+06 -  6123242E-08  ,4501E+04  ,3051E+03  -,1725031  ,9486672  ,2650910
B  100  1 ,3944496E+06 -  4363261E-08  ,5979E+04  ,7138E+02  -,0450931  ,9958182 -,0794530
B  102  1 ,4529471E+06 -  1024644E-08  ,2833E+04 -,6733E+01  -,0519148  ,9986345 -,0058229
B  103  1 ,2424393E+06 -  1981649E-07  ,1430E+05 -,1843E+04  -,1354272  ,9603740 -,2436005
B  104  1 ,4615481E+06 -  8003539E-08  ,2394E+04 -,7334E+01  -,0697856  ,9971362 -,0291441
B  105  1 ,3815674E+06 -  1018191E-07  ,6990E+04  ,2877E+03  -,2050442  ,9366797 -,2838803
B  107  1 ,4505073E+06 -  2517006E-07  ,3003E+04  ,8946E+02  -,1211496  ,9890941  ,0837590
B  109  1 ,3753385E+06 -  1833954E-07  ,7228E+04  ,6654E+02  -,0870837  ,9882916 -,1252844
B  110  1 ,3483284E+06 -  1545335E-07  ,8938E+04  ,2079E+03  -,2705940  ,9625468 -,0168088
B  112  1 ,4364313E+06 -  6918947E-08  ,3423E+04 -,4669E+02  -,0487634  ,9971874 -,0569151
B  116  1 ,1639387E+06 -  2613256E-07  ,1674E+05  ,8678E+03  -,1115305  ,9535557  ,2798079
B  117  1 ,4839099E+06 -  1009870E-06  ,1007E+04  ,6620E+00  -,4421070  ,8966748  ,0227103
B  119  1 ,4573733E+06 -  8297221E-08  ,1990E+04  ,2683E+01  -,0535433  ,9985381  ,0074044
B  120  1 ,4518503E+06 -  3515315E-08  ,2935E+04  ,6181E+02  -,0361989  ,9976241  ,0586158
B  121  1 ,4138013E+06 -  8053083E-08  ,5032E+04  ,1381E+03  -,0442597  ,9987275  ,0241762
B  122  1 ,4041342E+06 -  8958234E-08  ,6488E+04 -,7267E+03  -,1209791  ,9563060 -,2661632
B  123  1 ,2771460E+06 -  3003023E-08  ,1248E+05  ,5033E+03  -,1684462  ,9845527  ,0477691
B  127  1 ,4527604E+06 -  3051653E-08  ,2459E+04  ,5094E+02  -,0474219  ,9984885  ,0277813
B  129  1 ,4556140E+06 -  1126491E-07  ,3007E+04 -,5113E+02  -,0731560  ,9961216  ,0488882
B  131  1 ,4758285E+06 -  2457745E-08  ,1594E+04 -,5194E+01  -,0288253  ,9995725  ,0048978
B  132  1 ,4641956E+06 -  9527465E-09  ,2138E+04 -,6212E+01  -,0463915  ,9987467 -,0187838
B  134  1 ,4761490E+06 -  1499635E-07  ,1756E+04 -,2211E+02  -,1066710  ,9905307 -,0864302
B  135  1 ,4470484E+06 -  8824255E-08  ,2990E+04  ,2877E+02  -,0353030  ,9988399  ,0327499
B  136  1 ,4494461E+06 -  1278698E-07  ,3749E+04  ,9291E+02  -,1171418  ,9929944  ,0154867
B  138  1 ,2011597E+06 -  5874822E-08  ,1654E+05  ,2308E+03  -,0893451  ,9640751  ,2501533
B  139  1 ,4634885E+06 -  4221640E-08  ,2218E+04 -,1740E+02  -,0631060  ,9969340 -,0462624
B  141  1 ,4843279E+06 -  2176715E-08  ,1235E+04  ,8508E+01  -,0418616  ,9991170 -,0035699
B  143  1 ,1706526E+06 -  4946220E-07  ,1729E+05  ,1053E+04  -,4096461  ,9106881  ,0532662
B  145  1 ,4651788E+06 -  1269326E-07  ,1733E+04  ,2926E+02  -,0834004  ,9918003  ,0968329
B  146  1 ,4514361E+06 -  8097937E-08  ,2579E+04 -,2939E+01  -,0491878  ,9986520 -,0165773
B  148  1 ,2132452E+06 -  3301089E-07  ,1676E+05  ,1609E+04  -,1707718  ,9607455 -,2186437
B  149  1 ,4086512E+06 -  6982581E-08  ,6779E+04  ,4681E+03  -,0460641  ,9966843  ,0670716
B  151  1 ,4819346E+06 -  9173860E-08  ,1317E+04  ,4868E+01  -,0801990  ,9962472  ,0325513
B  153  1 ,4656225E+06 -  1552779E-06  ,2012E+04  ,1111E+02  -,8627964  ,4156047  ,2878457
B  156  1 ,2247550E+06 -  6113424E-07  ,1467E+05  ,3950E+03  -,4901020  ,8696849 -,0587209
B  157  1 ,2116306E+06 -  3062491E-08  ,1524E+05 -,2177E+04  -,1896588  ,9217274 -,3383020
