============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(200 keV) ==> Gold+nickel( 4.00 mm) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,1648951E+06 -  4743358E-08  ,1654E+04 -,7382E+01  -,1375065  ,9892532  ,0497000
B    3  1 ,1567473E+06 -  4085669E-08  ,1608E+04  ,5971E+02  -,1313169  ,9792758  ,1541907
B    5  1 ,6679613E+04 -  1772624E-07  ,1008E+05 -,2130E+04  -,7356123  ,4555222  ,5013722
B    9  1 ,9959220E+04 -  7925302E-07  ,8157E+04  ,2338E+04  -,8715242  ,4712360 -,1355812
B   10  1 ,1744302E+06 -  2351213E-07  ,1002E+04  ,3161E+02  -,1356904  ,9895670  ,0484277
B   11  1 ,1305993E+06 -  7248823E-09  ,3182E+04 -,1873E+03  -,0436382  ,9976248 -,0532958
B   12  1 ,2848721E+05 -  2310624E-07  ,8175E+04  ,6019E+03  -,6341969  ,6446904  ,4268121
B   14  1 ,1389402E+06 -  2441768E-07  ,2224E+04 -,3888E+02  -,1020544  ,9902371 -,0949494
B   15  1 ,6230560E+05 -  2875455E-07  ,6629E+04 -,1789E+03  -,3393793  ,8353101 -,4325260
B   16  1 ,1758340E+06 -  7419985E-07  ,1133E+04 -,1641E+02  -,6966721  ,6982514 -,1645996
B   18  1 ,6883825E+05 -  9833512E-07  ,4295E+04  ,3584E+03  -,5659021 -,4082220  ,7163168
B   21  1 ,9573198E+05 -  6364656E-07  ,4824E+04  ,3432E+03  -,3390682  ,9117162  ,2319621
B   22  1 ,1256617E+06 -  1368605E-07  ,2871E+04  ,1724E+03  -,5591540  ,8187595  ,1303066
B   23  1 ,1890341E+06 -  8170330E-08  ,4695E+03 -,3919E+02  -,0827659  ,9758213 -,2022933
B   24  1 ,1069275E+06 -  3120083E-08  ,3928E+04  ,4197E+03  -,1733692  ,9660272  ,1916628
B   25  1 ,4844572E+05 -  1009125E-06  ,7057E+04 -,1787E+04  -,4793226  ,8643172 -,1523339
B   26  1 ,8948039E+04 -  6815772E-07  ,7194E+04 -,2977E+04  -,5790504  ,4869719  ,6538800
B   28  1 ,9144661E+04 -  1632887E-06  ,8964E+04 -,3437E+03  -,7005849  ,7108200  ,0625748
B   29  1 ,1768595E+06 -  7293061E-08  ,1137E+04 -,1079E+03  -,0729691  ,9906843 -,1149787
B   31  1 ,1599742E+06 -  5068742E-08  ,1774E+04  ,8800E+02  -,1441408  ,9781763  ,1496481
B   34  1 ,1706023E+06 -  2516608E-07  ,1458E+04 -,4751E+02  -,1024602  ,9793334 -,1743790
B   36  1 ,6294264E+05 -  3861893E-10  ,5436E+04 -,1703E+04  -,3513397  ,8111092 -,4676133
B   38  1 ,1396976E+06 -  2624415E-08  ,2616E+04  ,2517E+03  -,1256919  ,9867525  ,1025723
B   39  1 ,1268850E+06 -  3037171E-07  ,2744E+04 -,1695E+03  -,2306416  ,9720677  ,0434620
B   40  1 ,6567228E+05 -  1078138E-07  ,6239E+04 -,2419E+04  -,1202094  ,9049705 -,4081397
B   41  1 ,1742716E+06 -  1698440E-07  ,1127E+04 -,3439E+02  -,1377454  ,9904655  ,0020816
B   42  1 ,1509793E+06 -  2344889E-07  ,2395E+04 -,1418E+03  -,1077159  ,9941120 -,0117725
B   47  1 ,1709508E+06 -  5506947E-08  ,1159E+04 -,1655E+02  -,0955729  ,9906708 -,0971452
B   48  1 ,1667107E+06 -  3053211E-07  ,1387E+04 -,1084E+03  -,1293015  ,9615097 -,2424462
B   49  1 ,1400069E+06 -  2072758E-07  ,2728E+04  ,3796E+03  -,3594600  ,9331547  ,0032856
B   51  1 ,2133382E+05 -  1044263E-06  ,6818E+04 -,1933E+04  -,6490119  ,4043181 -,6444459
B   54  1 ,8142844E+05 -  3727804E-07  ,5139E+04  ,6207E+03  -,3686563  ,9156514  ,1602344
B   56  1 ,1546174E+06 -  5021891E-07  ,2152E+04  ,2902E+02  -,2341475  ,9713839 -,0398541
B   57  1 ,1770575E+06 -  1379136E-08  ,1220E+04 -,6239E+02  -,0604883  ,9826299 -,1754415
B   58  1 ,1730323E+06 -  1784972E-07  ,1427E+04  ,5376E+02  -,0719050  ,9941490  ,0806061
B   59  1 ,1749142E+06 -  3447895E-08  ,1242E+04  ,2655E+02  -,1828014  ,9781579  ,0989483
B   60  1 ,6798626E+05 -  3950591E-07  ,4916E+04 -,2432E+04  -,2602358  ,9196075 -,2942777
B   62  1 ,2983189E+05 -  9613723E-07  ,7420E+04  ,5326E+03  -,4803528  ,5209527 -,7055987
B   63  1 ,7235628E+05 -  3525923E-07  ,5882E+04  ,1182E+04  -,1948242  ,8668584  ,4589118
B   65  1 ,1646374E+06 -  4633198E-08  ,1934E+04  ,1412E+02  -,0984975  ,9848479  ,1427334
B   66  1 ,1671912E+06 -  6572444E-07  ,1198E+04  ,5806E+02  -,2754470  ,9584159  ,0746184
B   69  1 ,1711761E+06 -  1462716E-07  ,1381E+04  ,4312E+02  -,0933736  ,9914346  ,0913172
B   71  1 ,4844896E+05 -  6687690E-07  ,7334E+04 -,3277E+03  -,3517089  ,9155501 -,1951126
B   73  1 ,1563992E+06 -  1823686E-07  ,1622E+04 -,6330E+02  -,0715712  ,9941764 -,0805662
B   75  1 ,7769640E+05 -  1241253E-06  ,4946E+04 -,5017E+03  -,6302592  ,7258286 -,2755833
B   77  1 ,1749982E+06 -  2325020E-07  ,1040E+04  ,2481E+02  -,1578687  ,9832208  ,0914022
B   78  1 ,1133518E+06 -  1304171E-06  ,3406E+04  ,7743E+03  -,5395620 -,3817466  ,7504281
B   79  1 ,1539871E+06 -  2744685E-07  ,2153E+04 -,1007E+03  -,3614568  ,9306310 -,0572273
B   84  1 ,1669582E+06 -  3134244E-07  ,1843E+04  ,1244E+03  -,2500339  ,9547579  ,1609984
B   87  1 ,2855111E+05 -  2381406E-07  ,7583E+04  ,5315E+03  -,6009539  ,5001159  ,6234890
B   89  1 ,1243496E+06 -  1900854E-07  ,3261E+04 -,1504E+03  -,1061511  ,9848754  ,1369394
B   90  1 ,1513455E+06 -  4246276E-07  ,1962E+04 -,4435E+02  -,4829198  ,8466213  ,2236532
B   91  1 ,1713422E+06 -  1678045E-08  ,1345E+04 -,9953E+01  -,1858068  ,9824831 -,0142379
B   92  1 ,1203383E+06 -  5464391E-07  ,3429E+04 -,6088E+03  -,3647866  ,8342801 -,4134095
B   93  1 ,1811997E+06 -  7440536E-07  ,8987E+03 -,3016E+02  -,6676137  ,5656895 -,4840325
B   94  1 ,1696270E+06 -  9895505E-10  ,1562E+04  ,3297E+02  -,0911383  ,9948451  ,0444645
B   95  1 ,9373774E+05 -  9890535E-08  ,4930E+04  ,3991E+03  -,1723490  ,9601947  ,2198224
B   96  1 ,9575397E+05 -  2628335E-07  ,4660E+04  ,3284E+03  -,3267041  ,9092977 -,2577637
B   98  1 ,8413603E+04 -  3670064E-07  ,9396E+04  ,1825E+04  -,5479376  ,7711286 -,3242299
B  100  1 ,8567224E+05 -  2059082E-07  ,5866E+04 -,1846E+03  -,2837243  ,9548224 -,0884012
B  101  1 ,1630223E+06 -  1342928E-07  ,1552E+04  ,5061E+03  -,1592565  ,6494949  ,7435010
B  105  1 ,1731976E+06 -  1005815E-07  ,1511E+04 -,7222E+02  -,0831938  ,9831029 -,1630567
B  106  1 ,9142862E+04 -  1416380E-06  ,8133E+04  ,1727E+04  -,7782661  ,0772749  ,6231617
B  107  1 ,1515877E+06 -  9878569E-08  ,2424E+04 -,1541E+03  -,0936190  ,9650186 -,2448971
B  108  1 ,1155135E+06 -  2322892E-07  ,2638E+04 -,8101E+03  -,1014695 -,1848129 -,9775214
B  109  1 ,1586686E+06 -  4096880E-08  ,1759E+04 -,1863E+03  -,0268373  ,9737114 -,2261986
B  110  1 ,2068993E+05 -  1119391E-06  ,8324E+04  ,3018E+03  -,5895095  ,4152784 -,6928365
B  111  1 ,7943922E+05 -  3446638E-07  ,2950E+04  ,9954E+03  -,2928904 -,0616465  ,9541567
B  112  1 ,1526080E+06 -  4947590E-07  ,2152E+04 -,1654E+02  -,1928246  ,9663132 -,1704627
B  114  1 ,1563353E+06 -  1098451E-07  ,1808E+04  ,1018E+03  -,1021644  ,9773699  ,1852310
B  118  1 ,1856579E+06 -  1375767E-08  ,7214E+03 -,3030E+02  -,0499419  ,9960969 -,0727792
B  120  1 ,1532197E+06 -  1205965E-07  ,2335E+04  ,1900E+03  -,0993989  ,9668662  ,2351375
B  121  1 ,1327307E+06 -  1262434E-07  ,2995E+04  ,8580E+01  -,0648995  ,9977558  ,0164760
B  122  1 ,4444109E+05 -  3194761E-08  ,6151E+04  ,1220E+04  -,2774700  ,9290085  ,2448542
B  124  1 ,8672802E+05 -  5142903E-07  ,4922E+04  ,6409E+03  -,6286951  ,7775581  ,0120758
B  127  1 ,3311509E+05 -  3681009E-07  ,7871E+04  ,5095E+03  -,4977038  ,8495389  ,1748561
B  129  1 ,5919412E+04 -  9288901E-07  ,9022E+04 -,3883E+04  -,4915833  ,8334001  ,2525669
B  130  1 ,2604698E+04 -  1839681E-06  ,9436E+04  ,6480E+03  -,7181092  ,0648848 -,6928991
B  131  1 ,1333393E+06 -  1211654E-08  ,2941E+04 -,1292E+03  -,0474148  ,9918676 -,1181123
B  133  1 ,3889638E+05 -  1849780E-07  ,7963E+04 -,4725E+03  -,5534481  ,8205212 -,1429689
B  138  1 ,1488442E+06 -  9102065E-08  ,2701E+04  ,7924E+02  -,0493846  ,9938354  ,0992592
B  140  1 ,3399898E+05 -  8831204E-07  ,8192E+04 -,1913E+04  -,4299201  ,6570248 -,6192634
B  141  1 ,2008179E+04 -  1183769E-06  ,8283E+04 -,7875E+03  -,6045848 -,2544471 -,7548071
B  144  1 ,1453322E+06 -  1211020E-07  ,2605E+04 -,2159E+03  -,0482865  ,9235650 -,3803894
B  145  1 ,1267387E+06 -  6328706E-08  ,3348E+04  ,7525E+03  -,0340256  ,5861364  ,8094976
B  147  1 ,1401678E+06 -  6238956E-07  ,2876E+04  ,4353E+03  -,3631483  ,8636224  ,3496851
B  149  1 ,9362757E+05 -  1235396E-07  ,4967E+04  ,6854E+03  -,1064320  ,9869644  ,1207207
B  150  1 ,1102766E+06 -  1087750E-08  ,3880E+04  ,6564E+03  -,1060893  ,8618966  ,4958622
B  151  1 ,1612813E+06 -  6122648E-07  ,1907E+04 -,4120E+02  -,2402495  ,9704010 -,0245372
