============================== SRIM-2013.00 ==============================
==============================================================================
========== SRIM Outputs\BACKSCATSRIM Outputs\ : File of Backscattered Ions =============
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(100 keV) ==> Gold+nickel( 4.00 mm) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
B    1  1 ,8818445E+05 -  2288425E-07  ,5667E+03 -,3531E+01  -,1232232  ,9916376 -,0383532
B    2  1 ,8200117E+05 -  1008954E-07  ,6859E+03 -,2690E+02  -,3117586  ,9462395 -,0862398
B    3  1 ,8162837E+05 -  3178553E-08  ,6976E+03 -,2636E+02  -,2803187  ,9289672 -,2417465
B    4  1 ,6945448E+05 -  1342144E-07  ,2081E+04  ,5181E+02  -,0918752  ,9644223  ,2478882
B    5  1 ,9556881E+04 -  9587930E-07  ,4465E+04  ,1938E+04  -,8851970  ,2901526  ,3636450
B    8  1 ,6197503E+05 -  1316931E-06  ,2062E+04 -,1043E+03  -,7227964  ,6897364 -,0427664
B   10  1 ,8567110E+05 -  3413333E-07  ,7180E+03  ,2159E+02  -,1715951  ,9130170  ,3700744
B   11  1 ,9186482E+05 -  2159887E-09  ,3436E+03  ,8708E+00  -,0855022  ,9959053  ,0293605
B   12  1 ,8386601E+05 -  1476818E-07  ,6908E+03  ,1861E+01  -,0701612  ,9975038  ,0079696
B   13  1 ,9357248E+05 -  1065037E-07  ,3731E+03 -,2408E+01  -,0702544  ,9968213 -,0375726
B   14  1 ,9584511E+05 -  9489739E-09  ,2222E+03  ,1377E+01  -,0298319  ,9987960  ,0389434
B   16  1 ,8730592E+05 -  1050537E-07  ,7510E+03  ,5184E+01  -,1298954  ,9899815  ,0553513
B   17  1 ,8656923E+05 -  1968441E-07  ,5815E+03  ,7152E+00  -,1647498  ,9861955  ,0166111
